date ,area,industry,occupation,number_of_jobs 
2013,UK,Other service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",60265
2013,UK,Total in all industries,"Process, Plant And Machine Operatives; and Elementary Occupations",4757745
2013,UK,Primary and utilities,Total in all occupations,828172
2013,UK,Manufacturing,Total in all occupations,2758494
2013,UK,Construction,Total in all occupations,1849310
2013,UK,Wholesale and motor trades,Total in all occupations,1092329
2013,UK,Retail ,Total in all occupations,2568939
2013,UK,Transportation and storage,Total in all occupations,1232263
2013,UK,Accommodation and food service activities,Total in all occupations,1379755
2013,UK,Information and communication,Total in all occupations,846061
2013,UK,Financial and insurance activities,Total in all occupations,783916
2013,UK,Real estate,Total in all occupations,280466
2013,UK,"Professional, scientific and technical",Total in all occupations,1549355
2013,UK,Administrative and support service activities,Total in all occupations,1230282
2013,UK,Public administration and defence; compulsory social security,Total in all occupations,1607332
2013,UK,Education,Total in all occupations,2831884
2013,UK,Human health and social work activities,Total in all occupations,3640852
2013,UK,"Arts, entertainment and recreation",Total in all occupations,672592
2013,UK,Other service activities,Total in all occupations,704316
2013,UK,Total in all industries,Total in all occupations,25856318
2014,London,Primary and utilities,"Managers, Directors And Senior Officials",6419
2014,London,Manufacturing,"Managers, Directors And Senior Officials",27261
2014,London,Construction,"Managers, Directors And Senior Officials",44484
2014,London,Wholesale and motor trades,"Managers, Directors And Senior Officials",21386
2014,London,Retail ,"Managers, Directors And Senior Officials",61687
2014,London,Transportation and storage,"Managers, Directors And Senior Officials",21017
2014,London,Accommodation and food service activities,"Managers, Directors And Senior Officials",39119
2014,London,Information and communication,"Managers, Directors And Senior Officials",48316
2014,London,Financial and insurance activities,"Managers, Directors And Senior Officials",86417
2014,London,Real estate,"Managers, Directors And Senior Officials",25372
2014,London,"Professional, scientific and technical","Managers, Directors And Senior Officials",79815
2014,London,Administrative and support service activities,"Managers, Directors And Senior Officials",31132
2014,London,Public administration and defence; compulsory social security,"Managers, Directors And Senior Officials",30741
2014,London,Education,"Managers, Directors And Senior Officials",13827
2014,London,Human health and social work activities,"Managers, Directors And Senior Officials",43777
2014,London,"Arts, entertainment and recreation","Managers, Directors And Senior Officials",21345
2014,London,Other service activities,"Managers, Directors And Senior Officials",13401
2014,London,Total in all industries,"Managers, Directors And Senior Officials",615516
2014,London,Primary and utilities,Professional Occupations,10751
2014,London,Manufacturing,Professional Occupations,23486
2014,London,Construction,Professional Occupations,46179
2014,London,Wholesale and motor trades,Professional Occupations,5998
2014,London,Retail ,Professional Occupations,17093
2014,London,Transportation and storage,Professional Occupations,18353
2014,London,Accommodation and food service activities,Professional Occupations,1898
2014,London,Information and communication,Professional Occupations,153659
2014,London,Financial and insurance activities,Professional Occupations,98345
2014,London,Real estate,Professional Occupations,7255
2014,London,"Professional, scientific and technical",Professional Occupations,232497
2014,London,Administrative and support service activities,Professional Occupations,14055
2014,London,Public administration and defence; compulsory social security,Professional Occupations,76715
2014,London,Education,Professional Occupations,254805
2014,London,Human health and social work activities,Professional Occupations,193916
2014,London,"Arts, entertainment and recreation",Professional Occupations,26752
2014,London,Other service activities,Professional Occupations,24030
2014,London,Total in all industries,Professional Occupations,1205787
2014,London,Primary and utilities,Associate Professional And Technical Occupations,7714
2014,London,Manufacturing,Associate Professional And Technical Occupations,31004
2014,London,Construction,Associate Professional And Technical Occupations,17585
2014,London,Wholesale and motor trades,Associate Professional And Technical Occupations,22463
2014,London,Retail ,Associate Professional And Technical Occupations,34830
2014,London,Transportation and storage,Associate Professional And Technical Occupations,20874
2014,London,Accommodation and food service activities,Associate Professional And Technical Occupations,5892
2014,London,Information and communication,Associate Professional And Technical Occupations,88103
2014,London,Financial and insurance activities,Associate Professional And Technical Occupations,143566
2014,London,Real estate,Associate Professional And Technical Occupations,15812
2014,London,"Professional, scientific and technical",Associate Professional And Technical Occupations,163085
2014,London,Administrative and support service activities,Associate Professional And Technical Occupations,43681
2014,London,Public administration and defence; compulsory social security,Associate Professional And Technical Occupations,104281
2014,London,Education,Associate Professional And Technical Occupations,41798
2014,London,Human health and social work activities,Associate Professional And Technical Occupations,71324
2014,London,"Arts, entertainment and recreation",Associate Professional And Technical Occupations,91593
2014,London,Other service activities,Associate Professional And Technical Occupations,21060
2014,London,Total in all industries,Associate Professional And Technical Occupations,924665
2014,London,Primary and utilities,Administrative And Secretarial Occupations,3802
2014,London,Manufacturing,Administrative And Secretarial Occupations,16500
2014,London,Construction,Administrative And Secretarial Occupations,19937
2014,London,Wholesale and motor trades,Administrative And Secretarial Occupations,11101
